dir,file,loop,count,content
bind/lib/dns,sdlz.c,while,30,while (!ISC_LIST_EMPTY(node->lists)) {>>>while (!ISC_LIST_EMPTY(list->rdata)) {>>>while (!ISC_LIST_EMPTY(node->buffers)) {>>>do { 		unsigned int flags = sdlz->dlzimp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&sdlz->dlzimp->driverlock); 	} while (0);>>>do { 		unsigned int flags = sdlz->dlzimp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&sdlz->dlzimp->driverlock); 	} while (0);>>>do { 		unsigned int flags = sdlz->dlzimp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&sdlz->dlzimp->driverlock); 	} while (0);>>>do { 		unsigned int flags = sdlz->dlzimp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&sdlz->dlzimp->driverlock); 	} while (0);>>>do { 		unsigned int flags = sdlz->dlzimp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&sdlz->dlzimp->driverlock); 	} while (0);>>>do { 		unsigned int flags = sdlz->dlzimp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&sdlz->dlzimp->driverlock); 	} while (0);>>>while (list != ((void *)0)) {>>>do { 		unsigned int flags = sdlz->dlzimp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&sdlz->dlzimp->driverlock); 	} while (0);>>>do { 		unsigned int flags = sdlz->dlzimp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&sdlz->dlzimp->driverlock); 	} while (0);>>>do { 		unsigned int flags = sdlz->dlzimp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&sdlz->dlzimp->driverlock); 	} while (0);>>>do { 		unsigned int flags = sdlz->dlzimp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&sdlz->dlzimp->driverlock); 	} while (0);>>>while (!ISC_LIST_EMPTY(sdlziter->nodelist)) {>>>while (sdlziter->current != ((void *)0)) {>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			LOCK(&imp->driverlock); 	} while (0);>>>do { 		unsigned int flags = imp->flags; 		if ((flags & DNS_SDLZFLAG_THREADSAFE) == 0) 			UNLOCK(&imp->driverlock); 	} while (0);>>>while (rdatalist != ((void *)0)) {>>>} while (result == ISC_R_NOSPACE);
bind/lib/dns,sdlz.c,for,2,for (i = 0; i < len; i++) {>>>for (i = olabels; i <= nlabels; i++) {
bind/lib/dns,spnego_asn1.c,while,2,while (ret < origlen) {>>>while ((data)->len) {
bind/lib/dns,spnego_asn1.c,for,1,for (i = (data)->len - 1; i >= 0; --i) {
bind/lib/dns,ssu.c,while,1,while (!ISC_LIST_EMPTY(table->rules)) {
bind/lib/dns,ssu.c,for,2,for (rule = ISC_LIST_HEAD(table->rules);>>>for (i = 0; i < rule->ntypes; i++) {
bind/lib/dns,stats.c,for,1,for (i = 0; i < DNS_STATS_NCOUNTERS; i++)
bind/lib/dns,dbdiff_test.c,for,2,for (tuple = ISC_LIST_HEAD(diff.tuples); tuple != ((void *)0);>>>for (tuple = ISC_LIST_HEAD(diff.tuples); tuple != ((void *)0);
bind/lib/dns,dbiterator_test.c,while,1,while (result == ISC_R_SUCCESS) {
bind/lib/dns,dbiterator_test.c,for,2,for (result = dns_dbiterator_first(iter);>>>for (result = dns_dbiterator_last(iter);
bind/lib/dns,dnstest.c,while,18,"do { 		result = (isc_taskmgr_create(mctx, ncpus, 0, &taskmgr)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (isc_timermgr_create(mctx, &timermgr)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (isc_socketmgr_create(mctx, &socketmgr)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (isc_task_create(taskmgr, 0, &maintask)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (isc_app_start()); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (isc_mem_create(0, 0, &mctx)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (isc_entropy_create(mctx, &ectx)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (isc_hash_create(mctx, ectx, DNS_NAME_MAXWIRE)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (dst_lib_init(mctx, ectx, ISC_ENTROPY_BLOCKING)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (isc_log_create(mctx, &lctx, &logconfig)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (isc_log_createchannel(logconfig, ""stderr"", 					    ISC_LOG_TOFILEDESC, 					    ISC_LOG_DYNAMIC, 					    &destination, 0)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (isc_log_usechannel(logconfig, ""stderr"", ((void *)0), ((void *)0))); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (create_managers()); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (ISC_R_FAILURE); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (dns_view_create(mctx, dns_rdataclass_in, ""view"", &view)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (dns_zone_create(&zone, mctx)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (dns_name_fromtext(origin, &buffer, dns_rootname, 0, ((void *)0))); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);>>>do { 		result = (dns_zone_setorigin(zone, origin)); 		if (result != ISC_R_SUCCESS) 			goto cleanup; 	} while (0);"
bind/lib/dns,private_test.c,while,1,while (*sp == '\0' && slen > 0) {
bind/lib/dns,private_test.c,for,2,for (i = 0; i < ncases; i++) {>>>for (i = 0; i < ncases; i++) {
bind/lib/dns,zt_test.c,while,2,while (dns__zone_loadpending(zone) && i++ < 5000)>>>while (!done && i++ < 5000)
bind/lib/dns,time.c,while,12,while (t < 0) {>>>while ((secs = ((((((tm.tm_year + 1900) % 4) == 0 && ((tm.tm_year + 1900) % 100) != 0) || ((tm.tm_year + 1900) % 400) == 0) ? 366 : 365 ) * 86400)) <= t) {>>>while ((secs = ((days[tm.tm_mon] + ((tm.tm_mon == 1 && (((( tm.tm_year + 1900) % 4) == 0 && (( tm.tm_year + 1900) % 100) != 0) || (( tm.tm_year + 1900) % 400) == 0)) ? 1 : 0 )) * 86400)) <= t) {>>>while (86400 <= t) {>>>while (3600 <= t) {>>>while (60 <= t) {>>>do { 		if ( year < (0) ||  year > ( 9999)) 			return (ISC_R_RANGE); 	} while (0);>>>do { 		if ( month < (1) ||  month > ( 12)) 			return (ISC_R_RANGE); 	} while (0);>>>do { 		if ( day < (1) ||  day > ( days[month - 1] + 		 ((month == 2 && ((((year) % 4) == 0 && ((year) % 100) != 0) || ((year) % 400) == 0)) ? 1 : 0))) 			return (ISC_R_RANGE); 	} while (0);>>>do { 		if ( hour < (0) ||  hour > ( 23)) 			return (ISC_R_RANGE); 	} while (0);>>>do { 		if ( minute < (0) ||  minute > ( 59)) 			return (ISC_R_RANGE); 	} while (0);>>>do { 		if ( second < (0) ||  second > ( 60)) 			return (ISC_R_RANGE); 	} while (0);
bind/lib/dns,time.c,for,4,for (i = 0; i < 14; i++) {>>>for (i = 0; i < (month - 1); i++)>>>for (i = 1969; i >= year; i--) {>>>for (i = 1970; i < year; i++) {
bind/lib/dns,timer.c,while,2,"do { result = (isc_time_nowplusinterval(&expires, &maxinterval));							if (result != ISC_R_SUCCESS) goto failure;		} while (0);>>>do { result = (isc_timer_reset(timer, isc_timertype_once, 			      &expires, &idleinterval, 			      purge));							if (result != ISC_R_SUCCESS) goto failure;		} while (0);"
bind/lib/dns,tkey.c,while,71,"do { 	result = (dns_message_gettemprdata(msg, &newrdata)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (isc_buffer_allocate(msg->mctx, &tmprdatabuf, r.length)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettempname(msg, &newname)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_name_dup(name, msg->mctx, newname)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettemprdatalist(msg, &newlist)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettemprdataset(msg, &newset)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdatalist_tordataset(newlist, newset)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>while (!ISC_LIST_EMPTY(*namelist)) {>>>while (!ISC_LIST_EMPTY(name->list)) {>>>do { 	result = (add_rdata_to_list(msg, keyname, &keyrdata, ttl, namelist)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_key_todns(tctx->dhkey, &ourkeybuf)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (add_rdata_to_list(msg, &ourname, &ourkeyrdata, 0, namelist)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_key_secretsize(tctx->dhkey, &sharedsize)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (isc_buffer_allocate(msg->mctx, &shared, sharedsize)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (compute_secret(shared, &r2, &r, &secret)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_tsigkey_create(name, &tkeyin->algorithm, 				  isc_buffer_base(&secret), 				  isc_buffer_usedlength(&secret), 				  ISC_TRUE, signer, tkeyin->inception, 				  tkeyin->expire, ring->mctx, ring, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_key_fromgssapi(name, gss_ctx, ring->mctx, 					  &dstkey, &intoken)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_tsigkey_createfromkey(name, &tkeyin->algorithm, 						 dstkey, ISC_TRUE, 						 dns_fixedname_name(&principal), 						 now, expire, ring->mctx, ring, 						 NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_tostruct(&rdata, &tkeyin, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (process_dhtkey(msg, signer, keyname, &tkeyin, 					      tctx, &tkeyout, ring, 					      &namelist)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (process_gsstkey(keyname, &tkeyin, tctx, 					       &tkeyout, ring)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (process_deletetkey(signer, keyname, &tkeyin, 						  &tkeyout, ring)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (add_rdata_to_list(msg, keyname, &rdata, 0, &namelist)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_reply(msg, ISC_TRUE)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>while (name != NULL) {>>>do { 	result = (dns_message_gettempname(msg, &qname)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettempname(msg, &aname)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettemprdataset(msg, &question)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (isc_buffer_allocate(msg->mctx, &dynbuf, 4096)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettemprdata(msg, &rdata)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_fromstruct(rdata, dns_rdataclass_any, 				    dns_rdatatype_tkey, tkey, dynbuf)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettemprdatalist(msg, &tkeylist)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettemprdataset(msg, &tkeyset)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdatalist_tordataset(tkeylist, tkeyset)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (buildquery(msg, name, &tkey, ISC_FALSE)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_gettemprdata(msg, &rdata)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (isc_buffer_allocate(msg->mctx, &dynbuf, 1024)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_key_todns(key, dynbuf)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (add_rdata_to_list(msg, &keyname, rdata, 0, &namelist)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (buildquery(msg, name, &tkey, win2k)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>while (result == ISC_R_SUCCESS) {>>>do { 	result = (find_tkey(rmsg, &tkeyname, &rtkeyrdata, DNS_SECTION_ANSWER)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_tostruct(&rtkeyrdata, &rtkey, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (find_tkey(qmsg, &tempname, &qtkeyrdata, 			 DNS_SECTION_ADDITIONAL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_tostruct(&qtkeyrdata, &qtkey, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_message_findname(rmsg, DNS_SECTION_ANSWER, &keyname, 				    dns_rdatatype_key, 0, &ourkeyname, 				    &ourkeyset)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>while (result == ISC_R_SUCCESS) {>>>do { 	result = (dns_rdataset_first(theirkeyset)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_dnssec_keyfromrdata(theirkeyname, &theirkeyrdata, 				       rmsg->mctx, &theirkey)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_key_secretsize(key, &sharedsize)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (isc_buffer_allocate(rmsg->mctx, &shared, sharedsize)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_key_computesecret(theirkey, key, shared)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (compute_secret(shared, &r2, &r, &secret)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (find_tkey(rmsg, &tkeyname, &rtkeyrdata, DNS_SECTION_ANSWER)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_tostruct(&rtkeyrdata, &rtkey, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_tostruct(&qtkeyrdata, &qtkey, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_gssapi_initctx(gname, &intoken, outtoken, context, 				  ring->mctx, err_message)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_key_fromgssapi(dns_rootname, *context, rmsg->mctx, 				  &dstkey, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_tsigkey_createfromkey(tkeyname, DNS_TSIG_GSSAPI_NAME, 					 dstkey, ISC_FALSE, NULL, 					 rtkey.inception, rtkey.expire, 					 ring->mctx, ring, outkey)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (find_tkey(rmsg, &tkeyname, &rtkeyrdata, DNS_SECTION_ANSWER)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_tostruct(&rtkeyrdata, &rtkey, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (find_tkey(qmsg, &tempname, &qtkeyrdata, 			 DNS_SECTION_ADDITIONAL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_tostruct(&qtkeyrdata, &qtkey, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_tsigkey_find(&tsigkey, tkeyname, &rtkey.algorithm, ring)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (find_tkey(rmsg, &tkeyname, &rtkeyrdata, DNS_SECTION_ANSWER)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_tostruct(&rtkeyrdata, &rtkey, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (find_tkey(qmsg, &tkeyname, &qtkeyrdata, 				 DNS_SECTION_ANSWER)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (find_tkey(qmsg, &tkeyname, &qtkeyrdata, 				 DNS_SECTION_ADDITIONAL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_rdata_tostruct(&qtkeyrdata, &qtkey, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dst_key_fromgssapi(dns_rootname, *context, rmsg->mctx, 				  &dstkey, NULL)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);>>>do { 	result = (dns_tsigkey_createfromkey(tkeyname, 					 (win2k 					  ? DNS_TSIG_GSSAPIMS_NAME 					  : DNS_TSIG_GSSAPI_NAME), 					 dstkey, ISC_TRUE, NULL, 					 rtkey.inception, rtkey.expire, 					 ring->mctx, ring, outkey)); 	if (result != ISC_R_SUCCESS) 		goto failure; 	} while (0);"
bind/lib/dns,tkey.c,for,5,"for (i = 0; i < sizeof(digests); i++)>>>for (i = 0; i < r2.length; i++)>>>for (result = dns_message_firstname(msg, DNS_SECTION_ADDITIONAL);>>>for (result = dns_rdataset_first(keyset);>>>for (i = 0, j = 0; i < sizeof(randomdata); i++) {"
bind/lib/dns,tsig.c,while,2,while (refs-- > 0)>>>} while (result == ISC_R_SUCCESS);
bind/lib/dns,tsig.c,for,2,for (;;) {>>>for (;;) {
bind/lib/dns,ttl.c,while,7,"do { 	isc_result_t _r = (ttlfmt(weeks, ""week"", verbose, ISC_TF(x > 0), target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (ttlfmt(days, ""day"", verbose, ISC_TF(x > 0), target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (ttlfmt(hours, ""hour"", verbose, ISC_TF(x > 0), target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (ttlfmt(mins, ""minute"", verbose, ISC_TF(x > 0), target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>do { 	isc_result_t _r = (ttlfmt(secs, ""second"", verbose, ISC_TF(x > 0), target)); 	if (_r != ISC_R_SUCCESS) 		return (_r); 	} while (0);>>>while (*s != '\0' && isdigit((unsigned char)*s))>>>} while (*s != '\0');"
